long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-77.3551872634836,35.02172492784471,0500000US37103,Jones,37,64.80895198202847,64.80895198202847,64.80895198202847,05000US37103,4782,1026,3724,0.216,693,4742,0.14614086883171656
-82.7057646461996,35.85801433236202,0500000US37115,Madison,37,19.71130853486936,19.71130853486936,19.71130853486936,05000US37115,10989,1585,9061,0.14888220928048093,882,10839,0.08137282037088292
-79.90548646697718,35.33246512548605,0500000US37123,Montgomery,37,44.02299661497656,44.02299661497656,44.02299661497656,05000US37123,13709,2631,10675,0.19773034721178415,1504,13345,0.11270138628699887
-88.23929100218893,34.74039816274386,0500000US28141,Tishomingo,28,283.19418138384725,91.18862977929388,283.19418138384725,05000US28141,10027,1944,7960,0.1962843295638126,1583,9912,0.15970540758676352
-77.26230916394904,40.398395371021465,0500000US42099,Perry,42,20.37851153776263,20.37851153776263,20.37851153776263,05000US42099,22752,2084,20443,0.09251120877169619,2012,22564,0.0891685871299415
-75.0338332645509,41.33199215195708,0500000US42103,Pike,42,23.96734885349109,23.96734885349109,23.96734885349109,05000US42103,27432,2734,24577,0.10010618432133572,1309,27348,0.04786456047974258
-75.30327044202281,41.64872958724313,0500000US42127,Wayne,42,31.756889672730697,31.756889672730697,31.756889672730697,05000US42127,24051,2755,20952,0.11621040199097313,1093,23792,0.04593981170141224
-76.7265251632565,39.91996159758049,0500000US42133,York,42,2.2465003598517463,2.2465003598517463,2.2465003598517463,05000US42133,226459,21844,200440,0.0982706807507513,9791,224395,0.04363287952048842
-98.81758682948544,31.15520132356208,0500000US48411,San Saba,48,458.19343080037623,65.16049299935511,458.19343080037623,05000US48411,2962,365,2119,0.1469404186795491,504,2490,0.20240963855421687
-98.83618395777316,32.73587163089481,0500000US48429,Stephens,48,351.9916321293047,79.74719548035532,351.9916321293047,05000US48429,4469,1127,3270,0.25631112121901295,749,4413,0.1697258101065035
-94.96568536066158,33.21658117096511,0500000US48449,Titus,48,334.1048284571035,86.90819698623612,334.1048284571035,05000US48449,16596,3105,13319,0.18905260594252313,2927,16447,0.177965586429136
-97.78195325863496,30.334685919919643,0500000US48453,Travis,48,507.035428161097,6.209891715881754,507.035428161097,05000US48453,619098,75588,530514,0.12471168219210628,71270,616642,0.11557759607681604
-95.13550103157785,31.08883483963763,0500000US48455,Trinity,48,470.41052428377856,75.98327512808639,470.41052428377856,05000US48455,7404,1323,5958,0.18170580964153277,1313,7311,0.17959239502120092
-95.83650054170305,32.56371228180225,0500000US48467,Van Zandt,48,361.938895401438,58.01571619224672,361.938895401438,05000US48467,28733,4058,24210,0.14355454931371162,4919,28404,0.17317983382622165
-95.98765022832688,30.010808402001736,0500000US48473,Waller,48,533.6765887494623,32.5397050616139,524.7616147451523,05000US48473,26968,3792,20777,0.15434083601286175,4499,26895,0.167280163599182
-99.33152013402028,27.7611144889018,0500000US48479,Webb,48,520.5588921041979,117.68300983652476,520.5588921041979,05000US48479,140040,37200,101824,0.26757969846932905,41187,139627,0.29497876485207014
-111.244472826648,41.632255547467885,0500000US49033,Rich,49,225.51620348724907,67.93574811481118,225.51620348724907,05000US49033,1191,197,994,0.16540722082283796,164,1191,0.1376994122586062
-113.13109674917924,40.44875491937062,0500000US49045,Tooele,49,260.8454297711773,68.31380243494664,260.8454297711773,05000US49045,34638,2130,32129,0.06217344347470738,2457,34518,0.0711802537806362
-109.51863757340058,40.12475408913177,0500000US49047,Uintah,49,87.8734527801236,87.8734527801236,87.8734527801236,05000US49047,17746,2478,15185,0.14029326841419917,2821,17702,0.15936052423454977
-111.16815336240114,40.330780461960096,0500000US49051,Wasatch,49,163.29459906786727,43.65016608504997,163.29459906786727,05000US49051,16212,827,15330,0.05118524478554187,845,16157,0.052299312991273134
-72.37680635591121,44.00565784519409,0500000US50017,Orange,50,14.36286856707284,14.36286856707284,14.36286856707284,05000US50017,14464,1488,12761,0.10442838093901326,513,14418,0.035580524344569285
-72.58621402040599,43.58000424175965,0500000US50027,Windsor,50,14.19271074635447,14.19271074635447,14.19271074635447,05000US50027,28146,2698,25197,0.096719842265639,1057,27930,0.037844611528822056
-77.97613306210658,37.335995468393335,0500000US51007,Amelia,51,29.093655942375296,29.093655942375296,29.093655942375296,05000US51007,6428,687,5669,0.10808684707363121,361,6356,0.056796727501573316
-79.7410688641707,38.05871253224885,0500000US51017,Bath,51,53.56777709040093,53.56777709040093,53.56777709040093,05000US51017,2014,292,1681,0.1479979726305119,181,1959,0.09239407861153649
-79.52418435814901,37.31516948476549,0500000US51019,Bedford,51,23.398936685534665,23.398936685534665,23.398936685534665,05000US51019,40170,3653,36139,0.09180237233614796,2314,39981,0.05787749180860909
-79.81233135840283,37.5571216400121,0500000US51023,Botetourt,51,20.04397403709136,20.04397403709136,20.04397403709136,05000US51023,16964,1227,15602,0.07290985798324322,825,16835,0.049005049005049005
-77.34706623643977,38.02673376746712,0500000US51033,Caroline,51,31.497399401812704,31.497399401812704,31.497399401812704,05000US51033,15480,1395,13768,0.09200026380003958,792,15210,0.05207100591715976
-77.06222020498741,37.35671209054001,0500000US51036,Charles City,51,26.144155549260073,26.144155549260073,26.144155549260073,05000US51036,3541,497,3041,0.14047484454494064,222,3541,0.06269415419373059
-77.58694775045906,37.37853715530655,0500000US51041,Chesterfield,51,12.162079115414272,12.162079115414272,12.162079115414272,05000US51041,180712,12883,165126,0.0723727451982765,11982,179788,0.06664515985494027
-76.95144012974774,37.94340644873093,0500000US51057,Essex,51,39.652982790321,39.652982790321,39.652982790321,05000US51057,5946,1006,4871,0.1711757699506551,560,5892,0.09504412763068568
-79.88105915321239,36.99195575621277,0500000US51067,Franklin,51,19.009194404848177,19.009194404848177,19.009194404848177,05000US51067,28555,4105,23760,0.14731742329086667,2688,28405,0.09463122689667312
-78.93663558431099,36.76691788357788,0500000US51083,Halifax,51,50.223833557885904,50.223833557885904,50.223833557885904,05000US51083,17936,3084,14534,0.17504824611193098,979,17618,0.05556816891815189
-79.56855151792908,38.36232104604011,0500000US51091,Highland,51,61.671977807381886,61.671977807381886,61.671977807381886,05000US51091,1252,108,1131,0.08716707021791767,112,1252,0.08945686900958466
-76.77877220413717,37.328793300286925,0500000US51095,James City,51,25.80855041814988,25.80855041814988,25.80855041814988,05000US51095,39543,2425,36919,0.06163582757218381,1517,39214,0.03868516346202887
-77.63572109131772,39.09065296415119,0500000US51107,Loudoun,51,20.397485137439464,20.397485137439464,20.397485137439464,05000US51107,204035,8098,194960,0.03988023126397384,10876,203459,0.05345548734634496
-78.24055151182363,36.94621474930187,0500000US51111,Lunenburg,51,58.22222048721836,58.22222048721836,58.22222048721836,05000US51111,5984,914,5065,0.1528683726375648,453,5984,0.07570187165775401
-76.99734976182016,37.505213568161096,0500000US51127,New Kent,51,26.723429086373084,26.723429086373084,26.723429086373084,05000US51127,10945,749,10076,0.06919168591224019,536,10856,0.04937361827560796
-76.4196524449854,37.88761804258618,0500000US51133,Northumberland,51,54.03644957359206,54.03644957359206,54.03644957359206,05000US51133,6250,853,5349,0.13753627861980006,517,6250,0.08272
-79.39713017185487,36.82123907756252,0500000US51143,Pittsylvania,51,42.90915647467213,42.90915647467213,42.90915647467213,05000US51143,30972,5257,25546,0.17066519494854399,1621,30855,0.05253605574461189
-76.72687604135163,37.943392569307974,0500000US51159,Richmond,51,49.49350984927407,49.49350984927407,49.49350984927407,05000US51159,3913,680,3076,0.1810436634717785,186,3756,0.04952076677316294
-78.87571214051134,38.51052168140025,0500000US51165,Rockingham,51,36.19275863081406,36.19275863081406,36.19275863081406,05000US51165,41424,3489,36799,0.08660146942017474,3747,41283,0.09076375263425623
-77.10609936707172,36.720427266062465,0500000US51175,Southampton,51,42.42700751303178,42.42700751303178,42.42700751303178,05000US51175,8504,837,7403,0.10157766990291262,392,8271,0.047394510941845
-77.45800899868978,38.42070638277927,0500000US51179,Stafford,51,23.789552485673667,23.789552485673667,23.789552485673667,05000US51179,74325,4871,68704,0.06620455317703024,4806,73679,0.06522889832923899
-78.2084633127696,38.90865480903191,0500000US51187,Warren,51,40.56905096776676,40.56905096776676,40.56905096776676,05000US51187,20014,2257,17287,0.11548301268931642,2091,19837,0.1054090840348843
-119.74083795773626,48.548794055638325,0500000US53047,Okanogan,53,82.94297509610554,82.94297509610554,82.94297509610554,05000US53047,20811,4368,16232,0.2120388349514563,2245,20645,0.108743037054977
-123.70412854129512,46.55569077798579,0500000US53049,Pacific,53,36.87527866921885,36.87527866921885,36.87527866921885,05000US53049,11127,1655,9399,0.14971955853084856,478,11091,0.04309800739338202
-122.05488648021937,47.00094630523635,0500000US53053,Pierce,53,16.16398641319811,16.16398641319811,16.16398641319811,05000US53053,446883,45330,394295,0.10311060562979812,22656,440820,0.05139512726282836
-121.69728717501128,48.04748648799766,0500000US53061,Snohomish,53,22.251936858116512,22.251936858116512,22.251936858116512,05000US53061,404812,31719,369592,0.07903845147528973,21690,402657,0.053867187208964454
-118.47844046943956,46.22977316187901,0500000US53071,Walla Walla,53,13.843962635693853,13.843962635693853,13.843962635693853,05000US53071,29659,3648,24918,0.12770426381012392,1944,29432,0.06605055721663496
-121.71192288200292,48.82621970515552,0500000US53073,Whatcom,53,35.10200025303566,35.10200025303566,35.10200025303566,05000US53073,113685,16858,93677,0.1525127787578595,6322,113143,0.05587619207551506
-81.11757809575994,38.84453226547853,0500000US54013,Calhoun,54,121.86931064505993,43.668166317353666,121.86931064505993,05000US54013,3659,966,2669,0.2657496561210454,204,3643,0.055997804007685975
-80.7069715747897,39.269174185609536,0500000US54017,Doddridge,54,89.14273962531848,80.30702683183897,89.14273962531848,05000US54017,3829,537,3247,0.14191331923890063,197,3784,0.052061310782241015
-81.08115811632184,38.0287729536368,0500000US54019,Fayette,54,76.93507182841263,33.637135613523824,76.93507182841263,05000US54019,21420,4878,16205,0.2313712469762368,1212,21280,0.05695488721804511
-79.19558582688704,39.105144193246915,0500000US54023,Grant,54,80.21802114984936,80.21802114984936,80.21802114984936,05000US54023,5728,625,5021,0.11069783917817924,435,5657,0.07689588120912144
-78.6141136246162,39.3170744583535,0500000US54027,Hampshire,54,52.645796239846874,52.645796239846874,52.645796239846874,05000US54027,11359,1570,9448,0.14249410056271555,865,11192,0.07728734810578985
-80.37985599333302,39.28353096177328,0500000US54033,Harrison,54,82.4226738384435,82.4226738384435,82.4226738384435,05000US54033,34603,5501,28432,0.16211357675419208,1759,34238,0.051375664466382386
-77.86279698784149,39.3075778013633,0500000US54037,Jefferson,54,24.3614064586423,24.3614064586423,24.3614064586423,05000US54037,28870,3067,24983,0.10934046345811052,1108,28743,0.03854851616045646
-82.07039115715631,38.17534900744611,0500000US54043,Lincoln,54,127.77163646215509,26.64530015406737,127.77163646215509,05000US54043,10375,2393,7901,0.23246551389158734,418,10335,0.040445089501693274
-78.25779500307966,39.560440059121845,0500000US54065,Morgan,54,29.049444209813498,29.049444209813498,29.049444209813498,05000US54065,8926,580,8209,0.06599158038457162,296,8819,0.03356389613334845
-79.35089252635673,38.680748121825125,0500000US54071,Pendleton,54,62.29679044689313,62.29679044689313,62.29679044689313,05000US54071,3378,602,2713,0.18159879336349924,96,3315,0.02895927601809955
-81.2486505795507,37.77135893490815,0500000US54081,Raleigh,54,75.22721091775199,41.78857640836254,75.22721091775199,05000US54081,37239,8283,28342,0.22615699658703073,1850,36922,0.050105628080819024
-79.56498523995197,39.11359283287825,0500000US54093,Tucker,54,91.8646630613012,91.8646630613012,91.8646630613012,05000US54093,3452,377,3004,0.11150547175391896,145,3405,0.042584434654919234
-80.88483878687562,39.465275512118815,0500000US54095,Tyler,54,82.01297841295636,82.01297841295636,82.01297841295636,05000US54095,4348,720,3569,0.16787129867101888,243,4305,0.05644599303135889
-77.43277550870218,34.73238984889982,0500000US37133,Onslow,37,45.80029429173853,45.80029429173853,45.80029429173853,05000US37133,88326,12761,73856,0.14732673724557535,6840,85665,0.07984591139905446
-76.74069804170354,35.14345018890355,0500000US37137,Pamlico,37,93.34417704714824,93.34417704714824,93.34417704714824,05000US37137,6235,873,5332,0.14069298952457696,663,6208,0.10679768041237113
-82.16966168177454,35.27927468330157,0500000US37149,Polk,37,30.01933433847428,30.01933433847428,30.01933433847428,05000US37149,10949,1302,9474,0.12082405345211582,998,10782,0.0925616768688555
-79.74784832451947,35.005939218696895,0500000US37153,Richmond,37,45.01201038356389,45.01201038356389,45.01201038356389,05000US37153,22868,5389,17254,0.23799849843218654,1582,22687,0.0697315643319963
-81.91984346689124,35.402565090775454,0500000US37161,Rutherford,37,37.78419723441323,37.78419723441323,37.78419723441323,05000US37161,34400,7090,26768,0.2094039813338059,4426,34035,0.13004260320258557
-78.37138578990987,34.99154033683129,0500000US37163,Sampson,37,29.74290579298101,29.74290579298101,29.74290579298101,05000US37163,32156,7446,24433,0.23357068916841808,4202,31973,0.1314233884840334
-76.20895098484807,35.817205979080626,0500000US37177,Tyrrell,37,70.93126100148393,70.93126100148393,70.93126100148393,05000US37177,1707,342,1343,0.2029673590504451,226,1707,0.13239601640304627
-99.36601031202544,48.06938278897794,0500000US38005,Benson,38,351.84793180402994,146.2281883096438,351.84793180402994,05000US38005,3389,1152,2206,0.3430613460393091,217,3389,0.06403068751844201
-103.84662324457152,46.940296887705195,0500000US38033,Golden Valley,38,443.77297589409426,234.798571730962,234.798571730962,05000US38033,933,61,822,0.06908267270668177,50,883,0.056625141562853906
-103.39529009420797,47.74018777951597,0500000US38053,McKenzie,38,501.75858867398347,275.37373621233985,275.37373621233985,05000US38053,6259,569,5557,0.09288279464577212,1263,6193,0.20393993218149523
-101.2811632183278,46.71606248689405,0500000US38059,Morton,38,398.2378403900302,213.48300649524592,350.51958503346816,05000US38059,15253,1337,13559,0.08975563909774437,493,14918,0.03304732537873709
-97.55184788456025,48.767499847270784,0500000US38067,Pembina,38,288.33176857833064,135.38492200915601,288.33176857833064,05000US38067,3306,205,3013,0.0637041640770665,228,3249,0.07017543859649122
-98.72012084919358,48.268936436006584,0500000US38071,Ramsey,38,326.14969236906387,131.98187206616515,326.14969236906387,05000US38071,5708,873,4591,0.15977306002928257,418,5516,0.07577955039883974
-91.8017876308966,32.82021593525179,0500000US22067,Morehouse,22,411.37882944225635,100.54522680099296,313.7247214863002,05000US22067,13062,3702,9176,0.28746699798105296,634,12891,0.049181599565588395
-93.09622461285792,31.72353780533916,0500000US22069,Natchitoches,22,474.3937914849512,64.26270066684008,358.04984747829707,05000US22069,19960,6237,13472,0.3164544116900908,1845,19842,0.09298457816752344
-92.53318687087815,31.198629979173123,0500000US22079,Rapides,22,522.2312440092106,97.25705730129992,319.0777482508081,05000US22079,67347,12920,52947,0.19615285347746217,5008,66363,0.07546373732350858
-92.0058617328824,30.598846065933795,0500000US22097,St. Landry,22,563.4170537205987,52.11658028229444,284.96011705861974,05000US22097,42834,11249,30862,0.2671273538980314,3170,42430,0.07471128918218242
